id_orden,id_cliente,id_mesero,tipo_pedido,numero_mesa,fecha_orden,estado_orden
4184,683,1,en_mesa,1.0,2025-07-15 12:08:53,pagada
4185,892,5,para_llevar,,2025-11-07 07:10:32,pagada
4186,1136,1,para_llevar,,2025-07-26 18:52:20,pagada
4187,605,4,domicilio,,2025-07-04 12:33:29,pagada
4188,1108,2,para_llevar,,2025-08-10 19:04:25,pagada
4189,563,1,en_mesa,13.0,2025-06-08 04:08:30,cortesia
4190,72,4,en_mesa,5.0,2025-09-06 06:16:48,cortesia
4191,1222,3,en_mesa,7.0,2025-06-09 13:42:29,cortesia
4192,327,1,domicilio,,2025-12-13 02:01:10,anulada
4193,1420,5,domicilio,,2026-02-25 09:11:01,cortesia
4194,962,4,para_llevar,,2025-04-09 02:19:35,pagada
4195,747,3,para_llevar,,2025-11-20 23:46:50,pagada
4196,994,3,en_mesa,8.0,2025-07-28 10:06:35,pagada
4197,539,1,domicilio,,2025-06-29 11:45:40,pagada
4198,254,2,para_llevar,,2026-01-04 03:00:18,cortesia
4199,821,4,domicilio,,2026-03-01 10:55:32,anulada
4200,1453,4,en_mesa,2.0,2026-03-03 15:07:23,pagada
4201,756,3,para_llevar,,2025-12-31 14:57:00,pagada
4202,991,5,domicilio,,2025-05-31 16:17:24,pagada
4203,242,5,domicilio,,2026-01-06 16:42:26,pagada
4204,253,1,para_llevar,,2025-05-14 23:57:07,pagada
4205,896,4,para_llevar,,2025-07-30 02:46:20,anulada
4206,227,3,para_llevar,,2026-03-19 22:37:00,cortesia
4207,1499,2,para_llevar,,2025-10-30 07:51:02,cortesia
4208,662,3,para_llevar,,2026-01-17 20:42:32,pagada
4209,592,4,domicilio,,2025-10-14 00:29:20,pagada
4210,1347,2,para_llevar,,2026-01-04 06:38:43,anulada
4211,165,1,en_mesa,3.0,2026-02-25 08:04:58,cortesia
4212,848,2,en_mesa,8.0,2025-07-11 13:49:52,cortesia
4213,151,4,domicilio,,2025-12-18 02:41:28,anulada
4214,1348,2,en_mesa,7.0,2025-09-18 13:18:27,pagada
4215,222,3,domicilio,,2025-11-10 19:46:45,cortesia
4216,1344,3,domicilio,,2026-03-06 13:26:09,pagada
4217,1260,1,para_llevar,,2026-01-27 09:27:55,anulada
4218,416,2,domicilio,,2026-01-29 11:52:31,cortesia
4219,730,3,en_mesa,3.0,2025-12-14 15:34:56,anulada
4220,1381,2,en_mesa,8.0,2026-03-27 14:51:48,pagada
4221,889,2,para_llevar,,2025-06-07 17:01:47,cortesia
4222,336,4,domicilio,,2025-11-05 08:59:43,anulada
4223,448,3,en_mesa,12.0,2026-03-27 21:20:41,pagada
4224,209,1,para_llevar,,2025-06-02 23:11:09,cortesia
4225,1220,3,para_llevar,,2025-09-02 14:09:26,anulada
4226,277,3,para_llevar,,2026-03-02 11:42:22,anulada
4227,1153,3,en_mesa,1.0,2025-04-22 01:04:07,anulada
4228,1123,1,en_mesa,9.0,2025-11-03 14:09:28,pagada
4229,38,3,para_llevar,,2025-05-26 00:44:27,pagada
4230,2,4,domicilio,,2025-05-29 07:46:14,pagada
4231,1251,4,domicilio,,2026-01-23 12:24:29,pagada
4232,1095,5,para_llevar,,2025-05-20 19:39:26,cortesia
4233,275,4,en_mesa,11.0,2026-01-29 09:46:26,cortesia
4234,553,5,domicilio,,2025-07-07 04:31:24,pagada
4235,1050,2,domicilio,,2025-03-31 06:11:57,cortesia
4236,1341,2,domicilio,,2025-11-16 03:21:06,cortesia
4237,863,2,para_llevar,,2025-05-19 15:39:05,anulada
4238,731,2,en_mesa,2.0,2025-04-25 01:32:10,cortesia
4239,235,2,para_llevar,,2026-02-07 19:07:55,pagada
4240,567,4,en_mesa,9.0,2025-11-14 02:40:24,pagada
4241,891,1,para_llevar,,2025-06-04 04:43:08,pagada
4242,1272,2,en_mesa,6.0,2025-09-17 16:56:09,cortesia
4243,1111,5,en_mesa,4.0,2025-10-19 02:15:02,pagada
4244,254,5,en_mesa,6.0,2026-03-27 12:46:21,pagada
4245,328,5,en_mesa,12.0,2025-09-03 01:41:02,pagada
4246,77,2,en_mesa,3.0,2025-05-17 07:43:35,pagada
4247,1424,4,en_mesa,15.0,2026-03-12 14:38:28,pagada
4248,314,3,domicilio,,2025-05-27 07:29:16,pagada
4249,196,3,domicilio,,2025-11-06 18:20:47,pagada
4250,97,5,domicilio,,2025-10-25 00:57:10,pagada
4251,1029,4,para_llevar,,2025-10-19 09:54:45,cortesia
4252,1249,2,domicilio,,2025-10-22 02:21:52,pagada
4253,105,3,para_llevar,,2025-07-13 01:18:17,pagada
4254,110,5,domicilio,,2025-08-30 20:05:05,cortesia
4255,981,5,domicilio,,2025-07-11 00:37:38,cortesia
4256,957,1,en_mesa,15.0,2025-10-09 12:12:45,cortesia
4257,349,3,domicilio,,2025-08-12 07:05:07,anulada
4258,955,3,en_mesa,11.0,2025-12-12 12:53:33,pagada
4259,1359,4,en_mesa,1.0,2026-03-19 15:11:20,pagada
4260,295,5,para_llevar,,2025-05-31 21:35:06,pagada
4261,20,5,en_mesa,3.0,2025-05-05 22:15:35,cortesia
4262,1321,1,domicilio,,2026-02-16 17:19:27,pagada
4263,1161,3,en_mesa,4.0,2025-09-15 23:15:14,pagada
4264,122,3,domicilio,,2025-06-14 06:44:51,pagada
4265,710,1,para_llevar,,2025-06-16 10:55:18,anulada
4266,649,5,domicilio,,2025-12-08 20:36:31,cortesia
4267,1217,4,en_mesa,15.0,2025-06-30 18:35:35,anulada
4268,415,2,en_mesa,9.0,2025-04-18 07:26:15,pagada
4269,851,3,en_mesa,6.0,2026-03-09 00:22:50,pagada
4270,863,1,domicilio,,2026-02-03 17:40:06,pagada
4271,1299,4,en_mesa,15.0,2026-02-22 20:14:40,cortesia
4272,90,4,para_llevar,,2025-05-03 23:28:21,pagada
4273,962,3,en_mesa,3.0,2025-07-27 18:32:09,pagada
4274,1081,4,domicilio,,2025-11-12 16:35:37,pagada
4275,979,1,domicilio,,2025-08-28 13:44:55,pagada
4276,669,5,en_mesa,14.0,2026-01-09 11:53:07,pagada
4277,1160,4,domicilio,,2025-12-03 01:00:54,pagada
4278,638,3,domicilio,,2025-04-08 20:48:45,cortesia
4279,404,4,en_mesa,8.0,2025-04-16 19:34:41,anulada
4280,1228,1,en_mesa,15.0,2025-05-25 14:55:11,anulada
4281,1435,2,en_mesa,5.0,2026-01-02 14:18:42,pagada
4282,933,5,en_mesa,6.0,2025-09-02 01:35:11,pagada
4283,945,2,para_llevar,,2025-09-07 12:00:42,pagada
4284,85,3,domicilio,,2025-08-16 00:16:02,pagada
4285,235,1,domicilio,,2025-09-26 01:01:20,pagada
4286,1248,5,domicilio,,2026-01-28 05:47:31,anulada
4287,393,2,domicilio,,2025-08-08 21:38:18,pagada
4288,1148,5,para_llevar,,2025-04-11 17:36:18,pagada
4289,1415,3,para_llevar,,2025-07-04 02:41:13,pagada
4290,683,4,en_mesa,4.0,2026-03-10 06:55:48,pagada
4291,602,5,domicilio,,2025-06-03 11:59:16,pagada
4292,755,3,domicilio,,2025-11-09 05:00:41,pagada
4293,870,4,para_llevar,,2025-07-19 11:38:00,anulada
4294,111,1,domicilio,,2025-04-21 08:19:56,pagada
4295,1338,2,en_mesa,11.0,2025-05-11 13:35:54,pagada
4296,419,1,para_llevar,,2025-06-25 08:09:34,pagada
4297,315,5,en_mesa,10.0,2026-01-13 16:57:08,pagada
4298,443,2,domicilio,,2025-10-29 12:07:01,pagada
4299,532,3,para_llevar,,2026-01-12 22:48:55,pagada
4300,1105,3,en_mesa,9.0,2025-12-02 09:35:55,pagada
4301,1029,1,en_mesa,7.0,2026-02-21 14:27:37,pagada
4302,644,3,en_mesa,10.0,2025-06-11 05:58:23,anulada
4303,607,2,domicilio,,2025-04-12 08:21:17,pagada
4304,1474,5,para_llevar,,2025-04-26 17:27:17,pagada
4305,783,5,para_llevar,,2025-10-18 16:12:12,pagada
4306,534,2,domicilio,,2026-02-26 13:52:40,cortesia
4307,452,5,para_llevar,,2025-08-25 22:54:09,cortesia
4308,1144,1,domicilio,,2025-07-19 08:05:47,pagada
4309,1171,3,domicilio,,2026-02-05 03:19:05,pagada
4310,314,5,domicilio,,2026-01-16 21:01:32,cortesia
4311,1017,4,para_llevar,,2025-09-07 23:00:32,anulada
4312,472,3,domicilio,,2025-12-19 17:55:45,pagada
4313,463,1,en_mesa,1.0,2025-12-19 00:35:05,anulada
4314,1428,1,en_mesa,14.0,2025-07-26 09:29:58,pagada
4315,1421,5,en_mesa,1.0,2025-12-12 04:49:56,pagada
4316,198,3,para_llevar,,2025-11-02 14:57:56,pagada
4317,1391,5,domicilio,,2025-12-18 01:49:13,anulada
4318,663,2,para_llevar,,2025-11-21 06:19:51,pagada
4319,1394,3,para_llevar,,2025-06-03 20:32:22,anulada
4320,77,3,para_llevar,,2025-09-02 13:18:41,cortesia
4321,515,4,domicilio,,2025-09-15 22:35:35,pagada
4322,1263,4,para_llevar,,2025-07-15 16:12:35,pagada
4323,1343,3,para_llevar,,2026-01-26 18:48:35,pagada
4324,548,1,para_llevar,,2025-11-06 00:28:30,pagada
4325,824,1,para_llevar,,2025-05-09 00:54:10,pagada
4326,395,1,para_llevar,,2025-07-05 05:58:54,pagada
4327,442,4,domicilio,,2025-05-21 14:33:21,pagada
4328,1448,3,domicilio,,2025-10-28 06:32:02,pagada
4329,525,3,en_mesa,6.0,2025-08-20 09:04:07,cortesia
4330,1056,1,domicilio,,2026-02-10 09:30:15,pagada
4331,1460,3,domicilio,,2026-03-12 00:33:42,pagada
4332,819,1,para_llevar,,2026-01-08 02:08:11,pagada
4333,1328,4,para_llevar,,2025-11-21 22:56:34,pagada
4334,1410,2,domicilio,,2025-06-19 14:18:31,cortesia
4335,349,5,domicilio,,2026-01-01 10:36:46,pagada
4336,305,1,en_mesa,14.0,2025-07-27 08:19:18,pagada
4337,829,3,domicilio,,2026-02-28 03:56:24,pagada
4338,944,2,para_llevar,,2025-05-19 04:21:53,pagada
4339,1452,1,en_mesa,2.0,2025-05-01 17:40:30,cortesia
4340,1255,3,domicilio,,2025-09-23 12:36:08,pagada
4341,244,5,domicilio,,2026-01-19 13:51:47,pagada
4342,536,3,domicilio,,2025-12-18 03:07:45,pagada
4343,41,1,en_mesa,7.0,2026-03-24 17:36:20,anulada
4344,920,5,domicilio,,2025-06-30 06:31:20,pagada
4345,862,3,para_llevar,,2025-04-10 02:00:43,cortesia
4346,56,3,en_mesa,14.0,2025-10-06 15:19:54,cortesia
4347,99,3,en_mesa,2.0,2025-12-23 01:00:12,anulada
4348,1298,2,para_llevar,,2025-10-27 12:10:48,anulada
4349,484,3,para_llevar,,2026-03-26 23:06:58,pagada
4350,211,2,domicilio,,2025-12-12 02:28:29,pagada
4351,200,3,domicilio,,2026-01-20 11:16:48,pagada
4352,335,4,domicilio,,2026-03-17 08:53:05,anulada
4353,1094,2,en_mesa,14.0,2025-09-07 18:15:09,cortesia
4354,1157,5,domicilio,,2025-12-03 09:38:27,anulada
4355,976,1,en_mesa,15.0,2025-11-11 09:28:13,pagada
4356,80,2,domicilio,,2025-06-28 20:35:51,pagada
4357,762,1,para_llevar,,2026-02-05 22:25:29,anulada
4358,816,3,para_llevar,,2025-09-18 19:53:12,pagada
4359,606,4,para_llevar,,2025-12-04 19:44:38,pagada
4360,292,5,domicilio,,2025-06-15 10:45:56,cortesia
4361,772,4,en_mesa,15.0,2025-05-14 01:35:44,pagada
4362,1435,1,domicilio,,2026-01-20 20:54:02,pagada
4363,150,3,en_mesa,1.0,2025-09-01 06:16:24,cortesia
4364,1059,3,domicilio,,2025-05-20 19:06:08,pagada
4365,351,1,en_mesa,12.0,2025-05-17 02:26:32,cortesia
4366,851,1,domicilio,,2026-03-08 19:58:27,pagada
4367,339,4,domicilio,,2026-02-01 00:55:11,pagada
4368,1241,5,domicilio,,2025-11-14 08:32:49,pagada
4369,917,5,en_mesa,2.0,2025-06-21 10:12:16,pagada
4370,61,5,para_llevar,,2025-08-22 10:07:46,cortesia
4371,204,2,para_llevar,,2026-01-09 14:34:15,pagada
4372,333,4,domicilio,,2025-11-20 15:01:58,pagada
4373,833,1,para_llevar,,2026-02-20 00:24:13,cortesia
4374,759,5,para_llevar,,2025-04-24 16:43:58,pagada
4375,322,2,en_mesa,10.0,2026-01-27 23:31:10,cortesia
4376,598,2,domicilio,,2025-08-10 16:31:01,anulada
4377,473,4,para_llevar,,2025-11-05 05:43:48,pagada
4378,968,3,en_mesa,3.0,2025-04-06 18:49:20,pagada
4379,404,3,en_mesa,10.0,2025-07-10 02:40:29,pagada
4380,954,3,en_mesa,1.0,2025-11-20 21:33:19,pagada
4381,775,5,para_llevar,,2026-02-14 21:29:25,cortesia
4382,1090,2,para_llevar,,2025-09-22 22:09:13,pagada
4383,1341,3,en_mesa,3.0,2025-11-02 12:55:57,anulada
4384,694,1,domicilio,,2025-09-21 11:25:40,pagada
4385,728,3,para_llevar,,2025-07-06 10:05:12,pagada
4386,856,3,para_llevar,,2025-06-24 05:23:30,cortesia
4387,678,5,para_llevar,,2026-01-09 17:47:58,pagada
4388,1357,5,en_mesa,13.0,2026-01-16 15:01:10,pagada
4389,1268,3,en_mesa,5.0,2025-06-24 04:27:43,cortesia
4390,230,2,en_mesa,2.0,2025-11-11 16:32:18,pagada
4391,461,3,domicilio,,2025-09-23 10:02:51,pagada
4392,808,1,para_llevar,,2025-09-23 19:21:15,pagada
4393,1491,1,domicilio,,2025-08-07 08:25:38,cortesia
4394,528,5,domicilio,,2025-11-28 12:49:09,pagada
4395,1200,4,en_mesa,1.0,2025-06-22 18:10:11,cortesia
4396,420,4,domicilio,,2025-07-02 00:45:37,anulada
4397,101,3,para_llevar,,2025-09-13 08:52:26,cortesia
4398,1394,3,para_llevar,,2025-06-14 00:13:33,pagada
4399,1105,3,para_llevar,,2025-10-31 12:15:45,pagada
4400,205,5,para_llevar,,2026-01-26 18:28:19,cortesia
4401,165,5,en_mesa,12.0,2026-03-16 11:38:51,pagada
4402,1300,1,domicilio,,2025-09-28 16:01:49,pagada
4403,506,3,domicilio,,2026-01-24 06:58:14,pagada
4404,566,3,para_llevar,,2026-01-01 04:21:04,pagada
4405,919,4,en_mesa,9.0,2026-02-19 05:15:22,pagada
4406,850,4,para_llevar,,2025-03-31 09:39:32,pagada
4407,1090,5,domicilio,,2025-11-18 14:18:09,pagada
4408,87,4,domicilio,,2025-11-08 04:26:35,pagada
4409,953,2,en_mesa,1.0,2025-04-27 21:09:28,pagada
4410,358,3,en_mesa,13.0,2025-08-12 23:57:54,pagada
4411,981,4,para_llevar,,2025-12-25 00:24:18,pagada
4412,589,1,en_mesa,5.0,2025-10-12 00:52:22,pagada
4413,939,3,para_llevar,,2025-05-02 15:52:30,pagada
4414,246,1,para_llevar,,2025-11-17 21:19:41,cortesia
4415,817,4,para_llevar,,2025-07-22 20:53:11,pagada
4416,1210,3,en_mesa,14.0,2026-03-01 04:39:23,pagada
4417,930,2,en_mesa,9.0,2025-06-22 10:09:49,anulada
4418,1345,3,en_mesa,3.0,2025-11-30 20:26:35,pagada
4419,154,4,para_llevar,,2025-04-18 15:28:43,pagada
4420,910,2,para_llevar,,2026-01-30 01:51:30,pagada
4421,1123,1,en_mesa,12.0,2025-11-26 10:54:55,cortesia
4422,41,4,en_mesa,9.0,2025-09-25 20:28:27,pagada
4423,348,5,para_llevar,,2025-04-04 23:33:31,anulada
4424,486,5,en_mesa,10.0,2026-03-03 09:33:15,pagada
4425,832,3,domicilio,,2026-03-07 07:16:09,pagada
4426,1233,5,en_mesa,12.0,2025-04-11 22:57:14,pagada
4427,1107,1,en_mesa,12.0,2025-10-27 06:33:40,anulada
4428,1129,1,en_mesa,2.0,2025-09-12 13:35:07,cortesia
4429,1485,3,para_llevar,,2025-09-14 09:32:07,pagada
4430,1226,2,domicilio,,2026-01-27 21:45:05,pagada
4431,354,5,para_llevar,,2026-01-09 18:56:19,pagada
4432,1335,3,en_mesa,13.0,2025-10-10 08:18:24,cortesia
4433,63,3,para_llevar,,2026-01-03 02:32:09,cortesia
4434,163,3,en_mesa,11.0,2025-11-02 09:48:02,pagada
4435,316,1,en_mesa,6.0,2025-10-23 06:00:10,pagada
4436,1188,3,para_llevar,,2025-05-13 06:04:39,pagada
4437,1279,1,para_llevar,,2025-07-03 12:09:59,cortesia
4438,1036,2,domicilio,,2025-08-21 08:29:20,pagada
4439,49,5,en_mesa,2.0,2026-03-10 17:00:15,cortesia
4440,1248,1,en_mesa,9.0,2026-02-08 02:43:19,pagada
4441,1440,3,en_mesa,2.0,2025-09-10 23:11:49,pagada
4442,337,3,domicilio,,2025-10-16 10:45:47,anulada
4443,1493,5,domicilio,,2026-03-29 07:55:46,anulada
4444,1285,3,domicilio,,2026-03-30 03:38:34,pagada
4445,136,5,en_mesa,4.0,2025-04-24 00:00:37,cortesia
4446,380,3,domicilio,,2025-06-20 13:43:46,pagada
4447,214,1,domicilio,,2025-08-05 01:33:13,cortesia
4448,27,3,domicilio,,2025-09-24 15:56:35,pagada
4449,852,4,en_mesa,4.0,2025-12-31 23:03:37,pagada
4450,366,3,en_mesa,3.0,2025-07-27 23:42:18,cortesia
4451,1234,2,en_mesa,10.0,2025-08-15 07:31:01,cortesia
4452,1147,3,en_mesa,4.0,2025-04-17 17:36:14,pagada
4453,40,5,para_llevar,,2025-07-25 19:43:29,pagada
4454,645,2,domicilio,,2025-11-28 03:45:10,cortesia
4455,67,3,en_mesa,5.0,2025-04-23 03:11:36,pagada
4456,600,2,domicilio,,2025-11-24 22:17:23,pagada
4457,936,2,para_llevar,,2025-12-05 07:38:16,pagada
4458,559,4,para_llevar,,2026-03-15 03:54:18,pagada
4459,1232,5,para_llevar,,2025-11-30 02:18:33,pagada
4460,1224,4,en_mesa,9.0,2026-03-15 23:00:21,anulada
4461,333,3,para_llevar,,2025-12-25 16:32:00,anulada
4462,989,4,para_llevar,,2025-04-20 22:42:07,cortesia
4463,1034,4,en_mesa,14.0,2026-02-04 12:37:23,anulada
4464,872,3,para_llevar,,2025-10-08 09:01:31,pagada
4465,380,3,en_mesa,7.0,2025-05-23 19:11:27,cortesia
4466,48,4,domicilio,,2025-06-28 04:03:35,pagada
4467,1182,3,para_llevar,,2025-05-11 19:46:20,pagada
4468,399,1,domicilio,,2026-02-04 09:13:57,pagada
4469,1058,4,domicilio,,2025-07-10 11:50:11,cortesia
4470,632,2,para_llevar,,2025-07-19 05:31:37,pagada
4471,578,2,para_llevar,,2025-06-14 12:41:47,anulada
4472,593,4,domicilio,,2025-05-10 18:23:44,pagada
4473,960,3,domicilio,,2026-03-30 13:53:17,anulada
4474,378,4,para_llevar,,2025-08-29 23:59:15,pagada
4475,134,5,en_mesa,6.0,2026-02-19 22:47:46,cortesia
4476,1294,4,para_llevar,,2025-08-04 06:54:24,pagada
4477,1390,2,domicilio,,2025-07-12 05:01:55,pagada
4478,1439,1,en_mesa,7.0,2025-04-27 13:36:59,pagada
4479,967,1,domicilio,,2025-11-11 12:58:22,pagada
4480,312,1,domicilio,,2025-07-06 08:37:11,cortesia
4481,1249,1,en_mesa,6.0,2025-11-05 22:00:25,pagada
4482,139,2,domicilio,,2026-02-06 06:35:01,cortesia
4483,899,2,para_llevar,,2025-11-21 13:16:06,pagada
4484,1250,2,domicilio,,2025-06-11 02:21:15,anulada
4485,557,1,domicilio,,2025-07-27 05:27:07,pagada
4486,1004,5,para_llevar,,2025-05-06 12:33:19,cortesia
4487,163,4,en_mesa,10.0,2026-01-07 01:12:08,pagada
4488,678,1,para_llevar,,2026-01-27 04:09:10,pagada
4489,1279,3,domicilio,,2025-11-03 10:28:00,pagada
4490,1046,2,domicilio,,2026-03-13 09:38:14,pagada
4491,207,2,para_llevar,,2026-01-27 07:30:34,pagada
4492,1442,5,domicilio,,2026-03-03 18:19:38,pagada
4493,471,3,domicilio,,2025-12-22 18:01:39,cortesia
4494,161,5,para_llevar,,2026-02-05 08:51:40,pagada
4495,358,5,para_llevar,,2026-03-01 12:07:12,pagada
4496,282,1,para_llevar,,2025-04-21 14:53:16,pagada
4497,364,1,domicilio,,2025-06-21 04:33:38,pagada
4498,574,3,en_mesa,14.0,2025-08-29 16:37:03,cortesia
4499,259,3,en_mesa,6.0,2026-01-02 23:14:56,pagada
4500,865,5,para_llevar,,2026-02-10 22:17:27,pagada
4501,123,1,para_llevar,,2025-08-01 15:53:46,anulada
4502,96,1,en_mesa,4.0,2026-03-05 16:14:07,anulada
4503,119,4,para_llevar,,2025-11-22 07:55:01,anulada
4504,1246,2,en_mesa,9.0,2026-01-01 13:53:58,pagada
4505,437,5,para_llevar,,2026-02-06 00:26:22,pagada
4506,746,4,en_mesa,11.0,2025-11-05 08:05:07,cortesia
4507,626,5,domicilio,,2026-02-27 20:15:07,pagada
4508,453,3,en_mesa,12.0,2025-10-26 02:48:50,pagada
4509,1057,1,para_llevar,,2025-07-07 00:41:47,anulada
4510,199,4,para_llevar,,2026-01-16 15:36:29,pagada
4511,1099,5,en_mesa,7.0,2025-07-09 03:31:17,anulada
4512,1374,5,domicilio,,2025-11-27 21:37:39,pagada
4513,60,4,domicilio,,2025-04-29 17:07:54,cortesia
4514,1312,4,en_mesa,7.0,2025-12-30 09:43:58,pagada
4515,318,4,domicilio,,2025-09-27 13:14:06,pagada
4516,252,3,para_llevar,,2025-04-28 10:44:05,pagada
4517,1321,3,domicilio,,2025-07-26 11:45:55,cortesia
4518,737,5,en_mesa,5.0,2025-05-13 09:39:55,pagada
4519,830,4,domicilio,,2025-10-30 19:30:14,anulada
4520,1227,3,para_llevar,,2025-09-18 10:24:23,pagada
4521,151,3,domicilio,,2026-02-19 00:40:05,pagada
4522,907,4,en_mesa,11.0,2025-07-04 02:27:07,anulada
4523,1078,2,en_mesa,8.0,2025-10-01 09:37:12,pagada
4524,431,2,en_mesa,11.0,2025-08-29 21:36:52,cortesia
4525,1448,4,para_llevar,,2026-02-12 07:52:35,anulada
4526,29,2,domicilio,,2025-05-13 22:36:00,anulada
4527,457,4,domicilio,,2025-08-30 09:07:16,pagada
4528,929,1,en_mesa,6.0,2025-07-18 13:20:24,anulada
4529,1069,3,domicilio,,2025-09-06 18:56:37,pagada
4530,870,3,domicilio,,2025-12-11 19:52:21,pagada
4531,1317,4,domicilio,,2025-08-10 22:26:28,anulada
4532,14,2,para_llevar,,2025-12-29 14:19:47,pagada
4533,1290,5,en_mesa,13.0,2025-06-16 20:59:42,anulada
4534,464,5,para_llevar,,2025-08-29 17:17:48,pagada
4535,1073,4,en_mesa,6.0,2025-07-20 15:22:14,anulada
4536,1314,3,en_mesa,9.0,2025-04-09 08:49:21,cortesia
4537,421,5,domicilio,,2025-05-15 18:13:00,cortesia
4538,374,2,en_mesa,6.0,2026-03-08 19:52:03,cortesia
4539,157,1,en_mesa,1.0,2026-01-18 22:20:22,pagada
4540,1071,5,domicilio,,2025-07-12 01:43:05,cortesia
4541,65,4,para_llevar,,2025-07-01 11:35:05,pagada
4542,1199,3,para_llevar,,2025-07-23 11:40:03,pagada
4543,817,3,domicilio,,2025-04-03 11:02:44,pagada
4544,330,2,para_llevar,,2025-12-31 05:12:32,pagada
4545,722,4,domicilio,,2026-03-28 23:26:18,anulada
4546,936,1,para_llevar,,2025-04-03 09:32:57,cortesia
4547,721,5,domicilio,,2025-12-26 21:08:25,pagada
4548,1144,1,en_mesa,7.0,2025-09-30 01:03:10,pagada
4549,916,2,en_mesa,3.0,2025-09-04 12:29:50,anulada
4550,1282,2,en_mesa,11.0,2025-04-18 06:41:27,anulada
4551,433,4,domicilio,,2026-02-04 20:04:14,pagada
4552,523,2,para_llevar,,2025-08-04 22:30:38,cortesia
4553,670,1,domicilio,,2025-09-26 14:00:16,pagada
4554,860,2,domicilio,,2025-10-12 08:01:39,pagada
4555,127,2,para_llevar,,2025-06-20 17:17:53,pagada
4556,733,3,domicilio,,2025-09-18 00:46:55,pagada
4557,655,2,domicilio,,2026-02-12 23:07:37,cortesia
4558,173,3,domicilio,,2026-02-20 12:15:52,anulada
4559,952,3,domicilio,,2025-10-14 01:21:42,pagada
4560,997,4,domicilio,,2025-09-09 09:55:38,anulada
4561,1198,5,para_llevar,,2025-04-15 22:29:39,anulada
4562,1140,5,para_llevar,,2026-01-10 07:55:40,pagada
4563,521,1,en_mesa,14.0,2025-11-12 12:24:21,pagada
4564,606,1,para_llevar,,2025-06-25 07:25:33,pagada
4565,304,3,para_llevar,,2025-07-30 09:59:54,pagada
4566,451,5,para_llevar,,2025-12-21 05:20:27,cortesia
4567,887,2,domicilio,,2025-04-08 00:04:32,pagada
4568,910,2,domicilio,,2026-01-27 11:35:29,pagada
4569,1212,1,en_mesa,5.0,2026-03-16 13:18:01,anulada
4570,944,5,en_mesa,4.0,2025-06-06 01:58:02,anulada
4571,384,5,en_mesa,5.0,2025-11-11 03:50:23,pagada
4572,139,5,domicilio,,2026-01-04 03:24:45,pagada
4573,333,5,para_llevar,,2026-02-28 19:43:03,cortesia
4574,881,2,en_mesa,14.0,2025-10-05 12:40:28,pagada
4575,166,1,para_llevar,,2025-08-10 00:24:43,pagada
4576,267,1,domicilio,,2026-01-22 18:02:06,pagada
4577,1043,1,domicilio,,2025-05-09 00:18:16,pagada
4578,1222,1,domicilio,,2025-08-20 00:07:56,cortesia
4579,1116,2,en_mesa,11.0,2025-07-10 11:46:28,cortesia
4580,711,3,en_mesa,9.0,2025-12-24 02:04:44,anulada
4581,502,3,en_mesa,10.0,2025-12-22 09:38:18,pagada
4582,276,2,domicilio,,2026-02-16 19:46:36,cortesia
4583,1391,2,domicilio,,2025-12-19 21:45:59,pagada
4584,1338,3,en_mesa,1.0,2025-08-07 14:35:20,pagada
4585,1360,2,en_mesa,7.0,2026-03-10 09:01:15,anulada
4586,230,5,para_llevar,,2026-02-12 20:22:57,cortesia
4587,335,1,domicilio,,2025-06-27 13:28:46,pagada
4588,1354,4,domicilio,,2025-09-15 08:06:24,pagada
4589,857,5,domicilio,,2025-09-24 16:17:28,anulada
4590,1314,1,en_mesa,7.0,2025-10-10 18:57:54,pagada
4591,1131,5,para_llevar,,2025-05-29 00:14:25,pagada
4592,1461,2,en_mesa,10.0,2025-12-19 21:01:52,pagada
4593,420,3,para_llevar,,2026-01-30 22:28:49,cortesia
4594,456,2,domicilio,,2025-07-07 16:17:34,anulada
4595,427,5,en_mesa,9.0,2026-02-09 01:02:05,cortesia
4596,262,4,en_mesa,2.0,2026-01-14 00:37:10,anulada
4597,469,1,domicilio,,2025-09-16 04:27:51,cortesia
4598,708,2,en_mesa,13.0,2026-02-07 06:44:56,pagada
4599,407,3,en_mesa,5.0,2025-07-30 08:15:34,pagada
4600,532,2,en_mesa,13.0,2025-12-06 05:59:51,pagada
4601,118,3,para_llevar,,2025-05-31 20:50:25,pagada
4602,395,5,en_mesa,2.0,2026-02-23 09:07:41,pagada
4603,594,3,para_llevar,,2025-05-27 23:11:18,pagada
4604,405,1,domicilio,,2025-11-24 01:14:50,cortesia
4605,36,4,para_llevar,,2025-08-07 08:13:26,pagada
4606,1088,1,para_llevar,,2025-12-17 00:11:42,cortesia
4607,645,2,para_llevar,,2026-02-16 15:06:18,pagada
4608,788,1,en_mesa,2.0,2026-03-11 06:02:51,pagada
4609,859,2,en_mesa,4.0,2025-12-11 06:20:28,pagada
4610,936,2,en_mesa,5.0,2026-01-14 20:34:42,pagada
4611,1010,3,para_llevar,,2025-10-22 03:48:00,pagada
4612,758,3,para_llevar,,2025-08-14 11:10:50,pagada
4613,1398,5,en_mesa,3.0,2026-01-23 02:23:40,cortesia
4614,1118,1,domicilio,,2025-04-09 06:30:03,anulada
4615,247,1,en_mesa,7.0,2025-06-02 06:56:30,cortesia
4616,464,2,para_llevar,,2025-11-23 16:28:34,cortesia
